"FIPS State Code","FIPS County Code","FIPS State Name","FIPS County Name","file","file_datestamp","FSA State Code","FSA County Code","FSA County Name","Program Year","Pasture Type","Disaster Type","D2 START DATE","D2 END","D2A START DATE","D2A END","D2B START DATE","D2B END","D3A START DATE","D3A END","D3B START DATE","D3B END","D4A START DATE","D4A END","D4B START DATE","D4B END","Date of Qualifying Drought","Drought Factor","Grazing Period Start Date","Grazing Period End Date","Maximum Eligible Payment Months","Payment Factor"
"20","095","Kansas","Kingman","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","095","KINGMAN",2013,"Annual Ryegrass","Drought",NA,NA,NA,NA,NA,NA,"2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4
"20","095","Kansas","Kingman","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","095","KINGMAN",2013,"Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4
"20","095","Kansas","Kingman","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","095","KINGMAN",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2013-03-25","2012-11-20",NA,"2012-11-20","2012-12-17",NA,5,"2012-11-15","2013-05-01",5,5
"20","095","Kansas","Kingman","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","095","KINGMAN",2013,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,NA,NA,NA,NA,4,"2013-05-01","2013-10-30",5,4
"20","095","Kansas","Kingman","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","095","KINGMAN",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,NA,NA,"2012-11-20",NA,"2012-11-20","2012-12-17",NA,5,"2012-11-15","2012-12-20",1,1
"20","097","Kansas","Kiowa","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","097","KIOWA",2013,"Annual Crabgrass","Drought","2013-08-06","2013-09-30",NA,NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,NA,NA,NA,NA,4,"2013-05-01","2013-10-30",5,4
"20","097","Kansas","Kiowa","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","097","KIOWA",2013,"Annual Ryegrass","Drought","2013-08-06","2013-09-30",NA,NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,NA,NA,NA,NA,4,"2013-05-01","2013-10-30",5,4
"20","097","Kansas","Kiowa","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","097","KIOWA",2013,"Forage Sorghum","Drought","2013-08-06","2013-09-30",NA,NA,NA,NA,"2013-08-01",NA,NA,NA,NA,NA,NA,NA,NA,3,"2013-08-01","2013-09-30",2,2
"20","097","Kansas","Kiowa","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","097","KIOWA",2013,"Improved Pasture","Drought","2013-08-06","2013-09-30",NA,NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,NA,NA,NA,NA,4,"2013-05-01","2013-10-30",5,4
"20","097","Kansas","Kiowa","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","097","KIOWA",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2013-02-26",NA,"2013-02-26","2013-03-25","2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2013-05-01",5,5
"20","097","Kansas","Kiowa","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","097","KIOWA",2013,"Native Pasture","Drought","2013-08-06","2013-09-30",NA,NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,NA,NA,NA,NA,4,"2013-05-01","2013-10-30",5,4
"20","097","Kansas","Kiowa","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","097","KIOWA",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2012-12-20",1,1
"20","099","Kansas","Labette","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","099","LABETTE",2013,"Annual Crabgrass","Drought","2013-04-01","2013-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013-04-01","2013-09-30",5,1
"20","099","Kansas","Labette","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","099","LABETTE",2013,"Annual Ryegrass","Drought","2013-04-01","2013-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013-04-01","2013-09-30",5,1
"20","099","Kansas","Labette","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","099","LABETTE",2013,"Improved Pasture","Drought","2013-04-01","2013-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013-04-01","2013-09-30",5,1
"20","099","Kansas","Labette","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","099","LABETTE",2013,"Long Season Small Grains","Drought","2013-02-26","2013-04-22",NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2013-05-01",5,4
"20","099","Kansas","Labette","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","099","LABETTE",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2012-12-20",1,1
"20","101","Kansas","Lane","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","101","LANE",2013,"Annual Crabgrass","Drought",NA,NA,NA,NA,NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5
"20","101","Kansas","Lane","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","101","LANE",2013,"Annual Ryegrass","Drought",NA,NA,NA,NA,NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5
"20","101","Kansas","Lane","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","101","LANE",2013,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2013-09-17",NA,NA,NA,"2013-08-01",NA,"2013-08-01","2013-09-02",NA,5,"2013-08-01","2013-09-30",2,2
"20","101","Kansas","Lane","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","101","LANE",2013,"Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5
"20","101","Kansas","Lane","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","101","LANE",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2013-05-01",5,5
"20","101","Kansas","Lane","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","101","LANE",2013,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5
"20","101","Kansas","Lane","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","101","LANE",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2012-12-20",1,1
"20","103","Kansas","Leavenworth","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","103","LEAVENWORTH",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2013-05-01",5,4
"20","103","Kansas","Leavenworth","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","103","LEAVENWORTH",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2012-12-20",1,1
"20","105","Kansas","Lincoln","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","105","LINCOLN",2013,"Annual Crabgrass","Drought","2013-05-01","2013-06-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013-05-01","2013-10-30",5,1
"20","105","Kansas","Lincoln","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","105","LINCOLN",2013,"Annual Ryegrass","Drought","2013-05-01","2013-06-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013-05-01","2013-10-30",5,1
"20","105","Kansas","Lincoln","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","105","LINCOLN",2013,"Improved Pasture","Drought","2013-05-01","2013-06-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013-05-01","2013-10-30",5,1
"20","105","Kansas","Lincoln","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","105","LINCOLN",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2013-05-01",5,4
"20","105","Kansas","Lincoln","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","105","LINCOLN",2013,"Native Pasture","Drought","2013-05-01","2013-06-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013-05-01","2013-10-30",5,1
"20","105","Kansas","Lincoln","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","105","LINCOLN",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2012-12-20",1,1
"20","107","Kansas","Linn","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","107","LINN",2013,"Long Season Small Grains","Drought","2012-11-15","2013-01-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2012-11-15","2013-05-01",5,1
"20","109","Kansas","Logan","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","109","LOGAN",2013,"Annual Crabgrass","Drought",NA,NA,NA,NA,NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5
"20","109","Kansas","Logan","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","109","LOGAN",2013,"Annual Ryegrass","Drought",NA,NA,NA,NA,NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5
"20","109","Kansas","Logan","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","109","LOGAN",2013,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2013-09-17",NA,NA,NA,"2013-08-01",NA,"2013-08-01","2013-09-02",NA,5,"2013-08-01","2013-09-30",2,2
"20","109","Kansas","Logan","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","109","LOGAN",2013,"Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5
"20","109","Kansas","Logan","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","109","LOGAN",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2013-05-01",5,5
"20","109","Kansas","Logan","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","109","LOGAN",2013,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2013-09-17",NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5
"20","109","Kansas","Logan","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","109","LOGAN",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2012-12-20",1,1
"20","111","Kansas","Lyon","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","111","LYON",2013,"Annual Crabgrass","Drought",NA,NA,NA,NA,NA,NA,"2013-04-01",NA,NA,NA,NA,NA,NA,NA,NA,3,"2013-04-01","2013-09-30",5,3
"20","111","Kansas","Lyon","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","111","LYON",2013,"Annual Ryegrass","Drought",NA,NA,NA,NA,NA,NA,"2013-04-01",NA,NA,NA,NA,NA,NA,NA,NA,3,"2013-04-01","2013-09-30",5,3
"20","111","Kansas","Lyon","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","111","LYON",2013,"Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2013-04-01",NA,NA,NA,NA,NA,NA,NA,NA,3,"2013-04-01","2013-09-30",5,3
"20","111","Kansas","Lyon","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","111","LYON",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2013-05-01",5,4
"20","111","Kansas","Lyon","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","111","LYON",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2012-12-20",1,1
"20","113","Kansas","McPherson","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","113","MCPHERSON",2013,"Annual Crabgrass","Drought",NA,NA,NA,NA,NA,NA,"2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4
"20","113","Kansas","McPherson","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","113","MCPHERSON",2013,"Annual Ryegrass","Drought",NA,NA,NA,NA,NA,NA,"2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4
"20","113","Kansas","McPherson","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","113","MCPHERSON",2013,"Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4
"20","113","Kansas","McPherson","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","113","MCPHERSON",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2013-05-01",5,4
"20","113","Kansas","McPherson","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","113","MCPHERSON",2013,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-06-03",NA,NA,NA,NA,NA,4,"2013-05-01","2013-10-30",5,4
"20","113","Kansas","McPherson","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","113","MCPHERSON",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2012-12-20",1,1
"20","115","Kansas","Marion","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","115","MARION",2013,"Annual Crabgrass","Drought","2013-05-07","2013-07-01",NA,NA,NA,NA,"2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4
"20","115","Kansas","Marion","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","115","MARION",2013,"Annual Ryegrass","Drought","2013-05-07","2013-07-01",NA,NA,NA,NA,"2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4
"20","115","Kansas","Marion","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","115","MARION",2013,"Improved Pasture","Drought","2013-05-07","2013-07-01",NA,NA,NA,NA,"2013-04-01",NA,"2013-04-01","2013-04-29",NA,NA,NA,NA,NA,4,"2013-04-01","2013-09-30",5,4
"20","115","Kansas","Marion","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","115","MARION",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2013-05-01",5,4
"20","115","Kansas","Marion","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","115","MARION",2013,"Native Pasture","Drought","2013-05-07","2013-07-01",NA,NA,NA,NA,"2013-05-01",NA,NA,NA,NA,NA,NA,NA,NA,3,"2013-05-01","2013-10-30",5,3
"20","115","Kansas","Marion","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","115","MARION",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2012-12-20",1,1
"20","117","Kansas","Marshall","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","117","MARSHALL",2013,"Long Season Small Grains","Drought","2012-11-15","2013-01-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2012-11-15","2013-05-01",5,1
"20","119","Kansas","Meade","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","119","MEADE",2013,"Annual Crabgrass","Drought",NA,NA,NA,NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-09-09","2013-05-07",NA,"2013-05-07","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5
"20","119","Kansas","Meade","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","119","MEADE",2013,"Annual Ryegrass","Drought",NA,NA,NA,NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-09-09","2013-05-07",NA,"2013-05-07","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5
"20","119","Kansas","Meade","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","119","MEADE",2013,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2013-08-13",NA,"2013-08-13","2013-09-09","2013-08-01",NA,NA,NA,NA,4,"2013-08-01","2013-09-30",2,2
"20","119","Kansas","Meade","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","119","MEADE",2013,"Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-09-09","2013-05-07",NA,"2013-05-07","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5
"20","119","Kansas","Meade","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","119","MEADE",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2013-03-05",NA,"2013-03-05","2013-04-01","2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2013-05-01",5,5
"20","119","Kansas","Meade","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","119","MEADE",2013,"Native Pasture","Drought",NA,NA,NA,NA,NA,NA,"2013-05-01",NA,"2013-05-01","2013-09-09","2013-05-07",NA,"2013-05-07","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5
"20","119","Kansas","Meade","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","119","MEADE",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2013-03-05",NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,5,"2012-11-15","2013-03-15",4,4
"20","121","Kansas","Miami","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","121","MIAMI",2013,"Long Season Small Grains","Drought","2012-11-15","2013-01-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2012-11-15","2013-05-01",5,1
"20","123","Kansas","Mitchell","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","123","MITCHELL",2013,"Annual Crabgrass","Drought","2013-05-01","2013-06-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013-05-01","2013-10-30",5,1
"20","123","Kansas","Mitchell","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","123","MITCHELL",2013,"Annual Ryegrass","Drought","2013-05-01","2013-06-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013-05-01","2013-10-30",5,1
"20","123","Kansas","Mitchell","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","123","MITCHELL",2013,"Improved Pasture","Drought","2013-05-01","2013-06-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013-05-01","2013-10-30",5,1
"20","123","Kansas","Mitchell","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","123","MITCHELL",2013,"Long Season Small Grains","Drought","2013-02-26","2013-04-22",NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2013-05-01",5,4
"20","123","Kansas","Mitchell","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","123","MITCHELL",2013,"Native Pasture","Drought","2013-05-01","2013-06-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013-05-01","2013-10-30",5,1
"20","123","Kansas","Mitchell","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","123","MITCHELL",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2012-12-20",1,1
"20","125","Kansas","Montgomery","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","125","MONTGOMERY",2013,"Annual Crabgrass","Drought","2013-04-01","2013-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013-04-01","2013-09-30",5,1
"20","125","Kansas","Montgomery","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","125","MONTGOMERY",2013,"Annual Ryegrass","Drought","2013-04-01","2013-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013-04-01","2013-09-30",5,1
"20","125","Kansas","Montgomery","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","125","MONTGOMERY",2013,"Improved Pasture","Drought","2013-04-01","2013-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013-04-01","2013-09-30",5,1
"20","125","Kansas","Montgomery","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","125","MONTGOMERY",2013,"Long Season Small Grains","Drought","2013-02-26","2013-04-22",NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17","2013-01-15",NA,"2013-01-15","2013-02-11",NA,5,"2012-11-15","2013-05-01",5,5
"20","125","Kansas","Montgomery","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","125","MONTGOMERY",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2012-12-20",1,1
"20","127","Kansas","Morris","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","127","MORRIS",2013,"Annual Crabgrass","Drought","2013-05-07","2013-07-01",NA,NA,NA,NA,"2013-05-01",NA,NA,NA,NA,NA,NA,NA,NA,3,"2013-05-01","2013-10-30",5,3
"20","127","Kansas","Morris","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","127","MORRIS",2013,"Annual Ryegrass","Drought","2013-05-07","2013-07-01",NA,NA,NA,NA,"2013-05-01",NA,NA,NA,NA,NA,NA,NA,NA,3,"2013-05-01","2013-10-30",5,3
"20","127","Kansas","Morris","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","127","MORRIS",2013,"Improved Pasture","Drought","2013-05-07","2013-07-01",NA,NA,NA,NA,"2013-05-01",NA,NA,NA,NA,NA,NA,NA,NA,3,"2013-05-01","2013-10-30",5,3
"20","127","Kansas","Morris","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","127","MORRIS",2013,"Long Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2013-05-01",5,4
"20","127","Kansas","Morris","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","127","MORRIS",2013,"Native Pasture","Drought","2013-05-07","2013-07-01",NA,NA,NA,NA,"2013-05-01",NA,NA,NA,NA,NA,NA,NA,NA,3,"2013-05-01","2013-10-30",5,3
"20","127","Kansas","Morris","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","127","MORRIS",2013,"Short Season Small Grains","Drought",NA,NA,NA,NA,NA,NA,"2012-11-15",NA,"2012-11-15","2012-12-17",NA,NA,NA,NA,NA,4,"2012-11-15","2012-12-20",1,1
"20","129","Kansas","Morton","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","129","MORTON",2013,"Annual Crabgrass","Drought",NA,NA,NA,NA,NA,NA,"2013-08-20",NA,"2013-08-20","2013-09-16","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5
"20","129","Kansas","Morton","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","129","MORTON",2013,"Annual Ryegrass","Drought",NA,NA,NA,NA,NA,NA,"2013-08-20",NA,"2013-08-20","2013-09-16","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5
"20","129","Kansas","Morton","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","129","MORTON",2013,"Forage Sorghum","Drought",NA,NA,NA,NA,NA,NA,"2013-08-20",NA,"2013-08-20","2013-09-16","2013-08-01",NA,NA,NA,NA,4,"2013-08-01","2013-09-30",2,2
"20","129","Kansas","Morton","2013/2013 LFP Eligible Counties (20141216).xlsx","2014-12-16","20","129","MORTON",2013,"Improved Pasture","Drought",NA,NA,NA,NA,NA,NA,"2013-08-20",NA,"2013-08-20","2013-09-16","2013-05-01",NA,"2013-05-01","2013-06-03",NA,5,"2013-05-01","2013-10-30",5,5
