"id","state","county","year","type","disaster","disaster_start_date","payment_type"
"48229","Texas","Hudspeth",2013,"Long Season Small Grains","Drought",NA,"1 Month"
"48229","Texas","Hudspeth",2012,"Long Season Small Grains","Drought",NA,"5 Month"
"48229","Texas","Hudspeth",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"48229","Texas","Hudspeth",2025,"Native Pasture","Drought","2025-01-01","5 Month"
"48229","Texas","Hudspeth",2024,"Native Pasture","Drought","2024-01-01","5 Month"
"48229","Texas","Hudspeth",2023,"Native Pasture","Drought","2023-09-18","4 Month"
"48229","Texas","Hudspeth",2022,"Native Pasture","Drought","2022-01-01","5 Month"
"48229","Texas","Hudspeth",2021,"Native Pasture","Drought","2021-01-01","5 Month"
"48229","Texas","Hudspeth",2020,"Native Pasture","Drought","2020-08-11","5 Month"
"48229","Texas","Hudspeth",2018,"Native Pasture","Drought",NA,"4 Month"
"48229","Texas","Hudspeth",2013,"Native Pasture","Drought",NA,"1 Month"
"48229","Texas","Hudspeth",2012,"Native Pasture","Drought",NA,"5 Month"
"48229","Texas","Hudspeth",2011,"Native Pasture","Drought",NA,"Eligible"
"48229","Texas","Hudspeth",2009,"Native Pasture","Drought",NA,"Eligible"
"48229","Texas","Hudspeth",2008,"Native Pasture","Drought",NA,"Eligible"
"48229","Texas","Hudspeth",2026,"Short Season Fall/Winter Small Grains","Drought","2025-12-12","2 Month"
"48229","Texas","Hudspeth",2025,"Short Season Fall/Winter Small Grains","Drought","2024-11-15","4 Month"
"48229","Texas","Hudspeth",2024,"Short Season Fall/Winter Small Grains","Drought","2023-11-15","4 Month"
"48229","Texas","Hudspeth",2022,"Short Season Fall/Winter Small Grains","Drought","2021-12-28","4 Month"
"48229","Texas","Hudspeth",2021,"Short Season Fall/Winter Small Grains","Drought","2020-11-15","4 Month"
"48229","Texas","Hudspeth",2026,"Short Season Small Grains","Drought","2025-11-01","3 Month"
"48229","Texas","Hudspeth",2025,"Short Season Small Grains","Drought","2024-11-01","4 Month"
"48229","Texas","Hudspeth",2024,"Short Season Small Grains","Drought","2023-11-01","4 Month"
"48229","Texas","Hudspeth",2022,"Short Season Small Grains","Drought","2021-12-28","4 Month"
"48229","Texas","Hudspeth",2021,"Short Season Small Grains","Drought","2020-11-01","4 Month"
"48229","Texas","Hudspeth",2013,"Short Season Small Grains","Drought",NA,"1 Month"
"48229","Texas","Hudspeth",2012,"Short Season Small Grains","Drought",NA,"4 Month"
"48229","Texas","Hudspeth",2026,"Short Season Spring Small Grains","Drought","2025-12-12","2 Month"
"48229","Texas","Hudspeth",2025,"Short Season Spring Small Grains","Drought","2024-11-15","5 Month"
"48229","Texas","Hudspeth",2024,"Short Season Spring Small Grains","Drought","2023-11-15","4 Month"
"48229","Texas","Hudspeth",2022,"Short Season Spring Small Grains","Drought","2021-12-28","5 Month"
"48229","Texas","Hudspeth",2021,"Short Season Spring Small Grains","Drought","2020-11-15","5 Month"
"48229","Texas","Hudspeth",2009,"Small Grains","Drought",NA,"Eligible"
"48231","Texas","Hunt",2026,"Annual Ryegrass","Drought","2026-02-09","2 Month"
"48231","Texas","Hunt",2022,"Annual Ryegrass","Drought","2022-03-08","4 Month"
"48231","Texas","Hunt",2017,"Annual Ryegrass","Drought",NA,"3 Month"
"48231","Texas","Hunt",2015,"Annual Ryegrass","Drought",NA,"3 Month"
"48231","Texas","Hunt",2014,"Annual Ryegrass","Drought",NA,"3 Month"
"48231","Texas","Hunt",2013,"Annual Ryegrass","Drought",NA,"3 Month"
"48231","Texas","Hunt",2023,"Forage Sorghum","Drought","2023-09-12","4 Month"
"48231","Texas","Hunt",2022,"Forage Sorghum","Drought","2022-07-19","4 Month"
"48231","Texas","Hunt",2015,"Forage Sorghum","Drought",NA,"3 Month"
"48231","Texas","Hunt",2013,"Forage Sorghum","Drought",NA,"4 Month"
"48231","Texas","Hunt",2011,"Forage Sorghum","Drought",NA,"Eligible"
"48231","Texas","Hunt",2026,"Full Season Improved Pasture","Drought","2026-02-09","2 Month"
"48231","Texas","Hunt",2024,"Full Season Improved Pasture","Drought","2024-11-11","1 Month"
"48231","Texas","Hunt",2023,"Full Season Improved Pasture","Drought","2023-09-12","4 Month"
"48231","Texas","Hunt",2022,"Full Season Improved Pasture","Drought","2022-01-11","4 Month"
"48231","Texas","Hunt",2017,"Full Season Improved Pasture","Drought",NA,"3 Month"
"48231","Texas","Hunt",2015,"Full Season Improved Pasture","Drought",NA,"4 Month"
"48231","Texas","Hunt",2014,"Improved Pasture","Drought",NA,"3 Month"
"48231","Texas","Hunt",2013,"Improved Pasture","Drought",NA,"4 Month"
"48231","Texas","Hunt",2012,"Improved Pasture","Drought",NA,"4 Month"
"48231","Texas","Hunt",2011,"Improved Pasture","Drought",NA,"Eligible"
"48231","Texas","Hunt",2026,"Long Season Small Grains","Drought","2026-02-09","2 Month"
"48231","Texas","Hunt",2022,"Long Season Small Grains","Drought","2022-01-11","4 Month"
"48231","Texas","Hunt",2017,"Long Season Small Grains","Drought",NA,"3 Month"
"48231","Texas","Hunt",2015,"Long Season Small Grains","Drought",NA,"3 Month"
"48231","Texas","Hunt",2014,"Long Season Small Grains","Drought",NA,"3 Month"
"48231","Texas","Hunt",2013,"Long Season Small Grains","Drought",NA,"4 Month"
"48231","Texas","Hunt",2012,"Long Season Small Grains","Drought",NA,"4 Month"
"48231","Texas","Hunt",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"48231","Texas","Hunt",2026,"Native Pasture","Drought","2026-02-09","2 Month"
"48231","Texas","Hunt",2024,"Native Pasture","Drought","2024-11-11","1 Month"
"48231","Texas","Hunt",2023,"Native Pasture","Drought","2023-09-12","4 Month"
"48231","Texas","Hunt",2022,"Native Pasture","Drought","2022-01-11","4 Month"
"48231","Texas","Hunt",2017,"Native Pasture","Drought",NA,"3 Month"
"48231","Texas","Hunt",2015,"Native Pasture","Drought",NA,"4 Month"
"48231","Texas","Hunt",2014,"Native Pasture","Drought",NA,"3 Month"
"48231","Texas","Hunt",2013,"Native Pasture","Drought",NA,"4 Month"
"48231","Texas","Hunt",2012,"Native Pasture","Drought",NA,"4 Month"
"48231","Texas","Hunt",2011,"Native Pasture","Drought",NA,"Eligible"
"48231","Texas","Hunt",2026,"Short Season Fall/Winter Small Grains","Drought","2026-02-09","1 Month"
"48231","Texas","Hunt",2022,"Short Season Fall/Winter Small Grains","Drought","2022-01-11","3 Month"
"48231","Texas","Hunt",2026,"Short Season Small Grains","Drought","2026-02-09","1 Month"
"48231","Texas","Hunt",2022,"Short Season Small Grains","Drought","2022-01-11","4 Month"
"48231","Texas","Hunt",2017,"Short Season Small Grains","Drought",NA,"3 Month"
"48231","Texas","Hunt",2015,"Short Season Small Grains","Drought",NA,"3 Month"
"48231","Texas","Hunt",2013,"Short Season Small Grains","Drought",NA,"4 Month"
"48231","Texas","Hunt",2012,"Short Season Small Grains","Drought",NA,"4 Month"
"48231","Texas","Hunt",2011,"Short Season Small Grains","Drought",NA,"Eligible"
"48231","Texas","Hunt",2026,"Short Season Spring Small Grains","Drought","2026-02-09","2 Month"
"48231","Texas","Hunt",2022,"Short Season Spring Small Grains","Drought","2022-01-11","4 Month"
"48233","Texas","Hutchinson",2026,"Annual Ryegrass","Drought","2026-04-20","4 Month"
"48233","Texas","Hutchinson",2023,"Annual Ryegrass","Drought","2023-04-01","2 Month"
"48233","Texas","Hutchinson",2022,"Annual Ryegrass","Drought","2022-04-01","2 Month"
"48233","Texas","Hutchinson",2018,"Annual Ryegrass","Drought",NA,"2 Month"
"48233","Texas","Hutchinson",2015,"Annual Ryegrass","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2014,"Annual Ryegrass","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2013,"Annual Ryegrass","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2012,"Annual Ryegrass","Drought",NA,"4 Month"
"48233","Texas","Hutchinson",2026,"Forage Sorghum","Drought","2026-07-15","3 Month"
"48233","Texas","Hutchinson",2022,"Forage Sorghum","Drought","2022-08-25","4 Month"
"48233","Texas","Hutchinson",2020,"Forage Sorghum","Drought","2020-07-01","4 Month"
"48233","Texas","Hutchinson",2014,"Forage Sorghum","Drought",NA,"4 Month"
"48233","Texas","Hutchinson",2013,"Forage Sorghum","Drought",NA,"4 Month"
"48233","Texas","Hutchinson",2012,"Forage Sorghum","Drought",NA,"4 Month"
"48233","Texas","Hutchinson",2011,"Forage Sorghum","Drought",NA,"Eligible"
"48233","Texas","Hutchinson",2026,"Full Season Improved Pasture","Drought","2026-04-20","4 Month"
"48233","Texas","Hutchinson",2023,"Full Season Improved Pasture","Drought","2023-01-01","5 Month"
"48233","Texas","Hutchinson",2022,"Full Season Improved Pasture","Drought","2022-01-01","5 Month"
"48233","Texas","Hutchinson",2021,"Full Season Improved Pasture","Drought","2021-12-21","3 Month"
"48233","Texas","Hutchinson",2020,"Full Season Improved Pasture","Drought","2020-06-16","4 Month"
"48233","Texas","Hutchinson",2018,"Full Season Improved Pasture","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2015,"Full Season Improved Pasture","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2014,"Improved Pasture","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2013,"Improved Pasture","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2012,"Improved Pasture","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2011,"Improved Pasture","Drought",NA,"Eligible"
"48233","Texas","Hutchinson",2026,"Long Season Small Grains","Drought","2026-04-20","4 Month"
"48233","Texas","Hutchinson",2023,"Long Season Small Grains","Drought","2022-11-01","5 Month"
"48233","Texas","Hutchinson",2022,"Long Season Small Grains","Drought","2021-12-21","5 Month"
"48233","Texas","Hutchinson",2018,"Long Season Small Grains","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2015,"Long Season Small Grains","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2014,"Long Season Small Grains","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2013,"Long Season Small Grains","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2012,"Long Season Small Grains","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"48233","Texas","Hutchinson",2026,"Native Pasture","Drought","2026-04-20","4 Month"
"48233","Texas","Hutchinson",2023,"Native Pasture","Drought","2023-01-01","5 Month"
"48233","Texas","Hutchinson",2022,"Native Pasture","Drought","2022-01-01","5 Month"
"48233","Texas","Hutchinson",2021,"Native Pasture","Drought","2021-12-21","3 Month"
"48233","Texas","Hutchinson",2020,"Native Pasture","Drought","2020-06-16","4 Month"
"48233","Texas","Hutchinson",2018,"Native Pasture","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2015,"Native Pasture","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2014,"Native Pasture","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2013,"Native Pasture","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2012,"Native Pasture","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2011,"Native Pasture","Drought",NA,"Eligible"
"48233","Texas","Hutchinson",2023,"Short Season Fall/Winter Small Grains","Drought","2022-11-15","4 Month"
"48233","Texas","Hutchinson",2022,"Short Season Fall/Winter Small Grains","Drought","2021-12-21","4 Month"
"48233","Texas","Hutchinson",2023,"Short Season Small Grains","Drought","2022-11-01","4 Month"
"48233","Texas","Hutchinson",2022,"Short Season Small Grains","Drought","2021-12-21","4 Month"
"48233","Texas","Hutchinson",2018,"Short Season Small Grains","Drought",NA,"4 Month"
"48233","Texas","Hutchinson",2015,"Short Season Small Grains","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2014,"Short Season Small Grains","Drought",NA,"4 Month"
"48233","Texas","Hutchinson",2013,"Short Season Small Grains","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2012,"Short Season Small Grains","Drought",NA,"5 Month"
"48233","Texas","Hutchinson",2026,"Short Season Spring Small Grains","Drought","2026-04-20","4 Month"
"48233","Texas","Hutchinson",2023,"Short Season Spring Small Grains","Drought","2022-11-15","5 Month"
"48233","Texas","Hutchinson",2022,"Short Season Spring Small Grains","Drought","2021-12-21","5 Month"
"48235","Texas","Irion",2022,"Annual Ryegrass","Drought","2022-04-25","3 Month"
"48235","Texas","Irion",2014,"Annual Ryegrass","Drought",NA,"4 Month"
"48235","Texas","Irion",2013,"Annual Ryegrass","Drought",NA,"4 Month"
"48235","Texas","Irion",2012,"Annual Ryegrass","Drought",NA,"5 Month"
"48235","Texas","Irion",2024,"Forage Sorghum","Drought","2024-07-09","3 Month"
"48235","Texas","Irion",2022,"Forage Sorghum","Drought","2022-07-01","4 Month"
"48235","Texas","Irion",2019,"Forage Sorghum","Drought",NA,"4 Month"
"48235","Texas","Irion",2018,"Forage Sorghum","Drought",NA,"3 Month"
"48235","Texas","Irion",2013,"Forage Sorghum","Drought",NA,"1 Month"
"48235","Texas","Irion",2012,"Forage Sorghum","Drought",NA,"1 Month"
"48235","Texas","Irion",2011,"Forage Sorghum","Drought",NA,"Eligible"
"48235","Texas","Irion",2024,"Full Season Improved Pasture","Drought","2024-07-09","3 Month"
"48235","Texas","Irion",2022,"Full Season Improved Pasture","Drought","2022-03-07","5 Month"
"48235","Texas","Irion",2021,"Full Season Improved Pasture","Drought","2021-01-01","3 Month"
"48235","Texas","Irion",2020,"Full Season Improved Pasture","Drought","2020-11-30","3 Month"
"48235","Texas","Irion",2019,"Full Season Improved Pasture","Drought",NA,"4 Month"
"48235","Texas","Irion",2018,"Full Season Improved Pasture","Drought",NA,"3 Month"
"48235","Texas","Irion",2014,"Improved Pasture","Drought",NA,"4 Month"
"48235","Texas","Irion",2013,"Improved Pasture","Drought",NA,"4 Month"
"48235","Texas","Irion",2012,"Improved Pasture","Drought",NA,"5 Month"
"48235","Texas","Irion",2011,"Improved Pasture","Drought",NA,"Eligible"
"48235","Texas","Irion",2009,"Improved Pasture","Drought",NA,"Eligible"
"48235","Texas","Irion",2008,"Improved Pasture","Drought",NA,"Eligible"
"48235","Texas","Irion",2022,"Long Season Small Grains","Drought","2022-03-07","3 Month"
"48235","Texas","Irion",2021,"Long Season Small Grains","Drought","2020-12-22","3 Month"
"48235","Texas","Irion",2020,"Long Season Small Grains","Drought","2019-11-01","3 Month"
"48235","Texas","Irion",2014,"Long Season Small Grains","Drought",NA,"4 Month"
"48235","Texas","Irion",2013,"Long Season Small Grains","Drought",NA,"4 Month"
"48235","Texas","Irion",2012,"Long Season Small Grains","Drought",NA,"5 Month"
"48235","Texas","Irion",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"48235","Texas","Irion",2024,"Native Pasture","Drought","2024-07-09","3 Month"
"48235","Texas","Irion",2022,"Native Pasture","Drought","2022-03-07","5 Month"
"48235","Texas","Irion",2021,"Native Pasture","Drought","2021-01-01","3 Month"
"48235","Texas","Irion",2020,"Native Pasture","Drought","2020-11-30","3 Month"
"48235","Texas","Irion",2019,"Native Pasture","Drought",NA,"4 Month"
"48235","Texas","Irion",2018,"Native Pasture","Drought",NA,"3 Month"
"48235","Texas","Irion",2014,"Native Pasture","Drought",NA,"4 Month"
"48235","Texas","Irion",2013,"Native Pasture","Drought",NA,"4 Month"
"48235","Texas","Irion",2012,"Native Pasture","Drought",NA,"5 Month"
"48235","Texas","Irion",2011,"Native Pasture","Drought",NA,"Eligible"
"48235","Texas","Irion",2009,"Native Pasture","Drought",NA,"Eligible"
"48235","Texas","Irion",2008,"Native Pasture","Drought",NA,"Eligible"
"48235","Texas","Irion",2022,"Short Season Fall/Winter Small Grains","Drought","2022-03-07","1 Month"
"48235","Texas","Irion",2021,"Short Season Fall/Winter Small Grains","Drought","2020-12-22","3 Month"
"48235","Texas","Irion",2022,"Short Season Small Grains","Drought","2022-03-07","1 Month"
"48235","Texas","Irion",2021,"Short Season Small Grains","Drought","2020-12-22","3 Month"
"48235","Texas","Irion",2020,"Short Season Small Grains","Drought","2019-11-01","3 Month"
"48235","Texas","Irion",2012,"Short Season Small Grains","Drought",NA,"4 Month"
"48235","Texas","Irion",2011,"Short Season Small Grains","Drought",NA,"Eligible"
"48235","Texas","Irion",2022,"Short Season Spring Small Grains","Drought","2022-03-07","3 Month"
"48235","Texas","Irion",2021,"Short Season Spring Small Grains","Drought","2020-12-22","3 Month"
"48235","Texas","Irion",2009,"Small Grains","Drought",NA,"Eligible"
"48237","Texas","Jack",2021,"Annual Ryegrass","Drought","2021-05-03","1 Month"
"48237","Texas","Jack",2015,"Annual Ryegrass","Drought",NA,"5 Month"
"48237","Texas","Jack",2014,"Annual Ryegrass","Drought",NA,"4 Month"
"48237","Texas","Jack",2013,"Annual Ryegrass","Drought",NA,"5 Month"
"48237","Texas","Jack",2024,"Forage Sorghum","Drought","2024-10-29","3 Month"
"48237","Texas","Jack",2023,"Forage Sorghum","Drought","2023-09-12","4 Month"
"48237","Texas","Jack",2022,"Forage Sorghum","Drought","2022-08-09","3 Month"
"48237","Texas","Jack",2018,"Forage Sorghum","Drought",NA,"3 Month"
"48237","Texas","Jack",2014,"Forage Sorghum","Drought",NA,"4 Month"
"48237","Texas","Jack",2013,"Forage Sorghum","Drought",NA,"4 Month"
"48237","Texas","Jack",2011,"Forage Sorghum","Drought",NA,"Eligible"
"48237","Texas","Jack",2024,"Full Season Improved Pasture","Drought","2024-10-29","3 Month"
"48237","Texas","Jack",2023,"Full Season Improved Pasture","Drought","2023-09-12","4 Month"
"48237","Texas","Jack",2022,"Full Season Improved Pasture","Drought","2022-08-09","3 Month"
"48237","Texas","Jack",2021,"Full Season Improved Pasture","Drought","2021-05-03","1 Month"
"48237","Texas","Jack",2018,"Full Season Improved Pasture","Drought",NA,"3 Month"
"48237","Texas","Jack",2015,"Full Season Improved Pasture","Drought",NA,"5 Month"
"48237","Texas","Jack",2014,"Improved Pasture","Drought",NA,"5 Month"
"48237","Texas","Jack",2013,"Improved Pasture","Drought",NA,"5 Month"
"48237","Texas","Jack",2012,"Improved Pasture","Drought",NA,"3 Month"
"48237","Texas","Jack",2011,"Improved Pasture","Drought",NA,"Eligible"
"48237","Texas","Jack",2009,"Improved Pasture","Drought",NA,"Eligible"
"48237","Texas","Jack",2025,"Long Season Small Grains","Drought","2024-11-01","3 Month"
"48237","Texas","Jack",2021,"Long Season Small Grains","Drought","2021-05-03","1 Month"
"48237","Texas","Jack",2015,"Long Season Small Grains","Drought",NA,"5 Month"
"48237","Texas","Jack",2014,"Long Season Small Grains","Drought",NA,"4 Month"
"48237","Texas","Jack",2013,"Long Season Small Grains","Drought",NA,"5 Month"
"48237","Texas","Jack",2012,"Long Season Small Grains","Drought",NA,"3 Month"
"48237","Texas","Jack",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"48237","Texas","Jack",2024,"Native Pasture","Drought","2024-10-29","3 Month"
"48237","Texas","Jack",2023,"Native Pasture","Drought","2023-09-12","4 Month"
"48237","Texas","Jack",2022,"Native Pasture","Drought","2022-08-09","3 Month"
"48237","Texas","Jack",2021,"Native Pasture","Drought","2021-05-03","1 Month"
"48237","Texas","Jack",2018,"Native Pasture","Drought",NA,"3 Month"
"48237","Texas","Jack",2015,"Native Pasture","Drought",NA,"5 Month"
"48237","Texas","Jack",2014,"Native Pasture","Drought",NA,"5 Month"
"48237","Texas","Jack",2013,"Native Pasture","Drought",NA,"5 Month"
"48237","Texas","Jack",2012,"Native Pasture","Drought",NA,"3 Month"
"48237","Texas","Jack",2011,"Native Pasture","Drought",NA,"Eligible"
"48237","Texas","Jack",2009,"Native Pasture","Drought",NA,"Eligible"
"48237","Texas","Jack",2025,"Short Season Small Grains","Drought","2024-11-01","3 Month"
"48237","Texas","Jack",2015,"Short Season Small Grains","Drought",NA,"4 Month"
"48237","Texas","Jack",2014,"Short Season Small Grains","Drought",NA,"4 Month"
"48237","Texas","Jack",2013,"Short Season Small Grains","Drought",NA,"4 Month"
"48237","Texas","Jack",2012,"Short Season Small Grains","Drought",NA,"3 Month"
"48237","Texas","Jack",2021,"Short Season Spring Small Grains","Drought","2021-05-03","1 Month"
"48237","Texas","Jack",2009,"Small Grains","Drought",NA,"Eligible"
"48239","Texas","Jackson",2026,"Annual Ryegrass","Drought","2026-01-01","4 Month"
"48239","Texas","Jackson",2025,"Annual Ryegrass","Drought","2025-03-18","3 Month"
"48239","Texas","Jackson",2022,"Annual Ryegrass","Drought","2022-05-03","4 Month"
"48239","Texas","Jackson",2020,"Annual Ryegrass","Drought","2020-02-18","4 Month"
"48239","Texas","Jackson",2014,"Annual Ryegrass","Drought",NA,"3 Month"
"48239","Texas","Jackson",2013,"Annual Ryegrass","Drought",NA,"4 Month"
"48239","Texas","Jackson",2012,"Annual Ryegrass","Drought",NA,"5 Month"
"48239","Texas","Jackson",2023,"Forage Sorghum","Drought","2023-08-15","4 Month"
"48239","Texas","Jackson",2022,"Forage Sorghum","Drought","2022-05-03","4 Month"
"48239","Texas","Jackson",2020,"Forage Sorghum","Drought","2020-05-01","3 Month"
"48239","Texas","Jackson",2014,"Forage Sorghum","Drought",NA,"3 Month"
"48239","Texas","Jackson",2013,"Forage Sorghum","Drought",NA,"4 Month"
"48239","Texas","Jackson",2011,"Forage Sorghum","Drought",NA,"Eligible"
"48239","Texas","Jackson",2009,"Forage Sorghum","Drought",NA,"Eligible"
"48239","Texas","Jackson",2008,"Forage Sorghum","Drought",NA,"Eligible"
"48239","Texas","Jackson",2026,"Full Season Improved Pasture","Drought","2026-01-01","4 Month"
"48239","Texas","Jackson",2025,"Full Season Improved Pasture","Drought","2025-03-18","4 Month"
"48239","Texas","Jackson",2023,"Full Season Improved Pasture","Drought","2023-08-15","5 Month"
"48239","Texas","Jackson",2022,"Full Season Improved Pasture","Drought","2022-05-03","5 Month"
"48239","Texas","Jackson",2020,"Full Season Improved Pasture","Drought","2020-02-18","4 Month"
"48239","Texas","Jackson",2019,"Full Season Improved Pasture","Drought",NA,"3 Month"
"48239","Texas","Jackson",2014,"Improved Pasture","Drought",NA,"3 Month"
"48239","Texas","Jackson",2013,"Improved Pasture","Drought",NA,"4 Month"
"48239","Texas","Jackson",2012,"Improved Pasture","Drought",NA,"5 Month"
"48239","Texas","Jackson",2011,"Improved Pasture","Drought",NA,"Eligible"
"48239","Texas","Jackson",2009,"Improved Pasture","Drought",NA,"Eligible"
"48239","Texas","Jackson",2008,"Improved Pasture","Drought",NA,"Eligible"
"48239","Texas","Jackson",2026,"Long Season Small Grains","Drought","2025-11-11","4 Month"
"48239","Texas","Jackson",2025,"Long Season Small Grains","Drought","2025-03-18","3 Month"
"48239","Texas","Jackson",2024,"Long Season Small Grains","Drought","2023-11-01","3 Month"
"48239","Texas","Jackson",2022,"Long Season Small Grains","Drought","2022-05-03","4 Month"
"48239","Texas","Jackson",2020,"Long Season Small Grains","Drought","2020-02-10","4 Month"
"48239","Texas","Jackson",2015,"Long Season Small Grains","Drought",NA,"1 Month"
"48239","Texas","Jackson",2014,"Long Season Small Grains","Drought",NA,"3 Month"
"48239","Texas","Jackson",2013,"Long Season Small Grains","Drought",NA,"4 Month"
"48239","Texas","Jackson",2012,"Long Season Small Grains","Drought",NA,"5 Month"
"48239","Texas","Jackson",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"48239","Texas","Jackson",2026,"Native Pasture","Drought","2026-01-01","4 Month"
"48239","Texas","Jackson",2025,"Native Pasture","Drought","2025-03-18","4 Month"
"48239","Texas","Jackson",2023,"Native Pasture","Drought","2023-08-15","5 Month"
"48239","Texas","Jackson",2022,"Native Pasture","Drought","2022-05-03","5 Month"
"48239","Texas","Jackson",2020,"Native Pasture","Drought","2020-02-18","4 Month"
"48239","Texas","Jackson",2019,"Native Pasture","Drought",NA,"3 Month"
"48239","Texas","Jackson",2014,"Native Pasture","Drought",NA,"3 Month"
"48239","Texas","Jackson",2013,"Native Pasture","Drought",NA,"4 Month"
"48239","Texas","Jackson",2012,"Native Pasture","Drought",NA,"5 Month"
"48239","Texas","Jackson",2011,"Native Pasture","Drought",NA,"Eligible"
"48239","Texas","Jackson",2009,"Native Pasture","Drought",NA,"Eligible"
"48239","Texas","Jackson",2008,"Native Pasture","Drought",NA,"Eligible"
"48239","Texas","Jackson",2026,"Short Season Fall/Winter Small Grains","Drought","2025-11-15","3 Month"
"48239","Texas","Jackson",2024,"Short Season Fall/Winter Small Grains","Drought","2023-11-15","3 Month"
"48239","Texas","Jackson",2020,"Short Season Fall/Winter Small Grains","Drought","2020-02-10","1 Month"
"48239","Texas","Jackson",2026,"Short Season Small Grains","Drought","2025-11-11","3 Month"
"48239","Texas","Jackson",2024,"Short Season Small Grains","Drought","2023-11-01","3 Month"
"48239","Texas","Jackson",2020,"Short Season Small Grains","Drought","2020-02-10","1 Month"
"48239","Texas","Jackson",2015,"Short Season Small Grains","Drought",NA,"1 Month"
"48239","Texas","Jackson",2012,"Short Season Small Grains","Drought",NA,"3 Month"
"48239","Texas","Jackson",2026,"Short Season Spring Small Grains","Drought","2025-11-15","4 Month"
"48239","Texas","Jackson",2025,"Short Season Spring Small Grains","Drought","2025-03-18","3 Month"
"48239","Texas","Jackson",2024,"Short Season Spring Small Grains","Drought","2023-11-15","3 Month"
"48239","Texas","Jackson",2022,"Short Season Spring Small Grains","Drought","2022-05-03","4 Month"
"48239","Texas","Jackson",2020,"Short Season Spring Small Grains","Drought","2020-02-10","4 Month"
"48239","Texas","Jackson",2009,"Small Grains","Drought",NA,"Eligible"
"48241","Texas","Jasper",2026,"Annual Ryegrass","Drought","2026-02-09","4 Month"
"48241","Texas","Jasper",2012,"Annual Ryegrass","Drought",NA,"4 Month"
"48241","Texas","Jasper",2023,"Forage Sorghum","Drought","2023-08-08","4 Month"
"48241","Texas","Jasper",2013,"Forage Sorghum","Drought",NA,"3 Month"
"48241","Texas","Jasper",2011,"Forage Sorghum","Drought",NA,"Eligible"
"48241","Texas","Jasper",2010,"Forage Sorghum","Drought",NA,"Eligible"
"48241","Texas","Jasper",2026,"Full Season Improved Pasture","Drought","2026-02-09","4 Month"
"48241","Texas","Jasper",2024,"Full Season Improved Pasture","Drought","2024-01-01","4 Month"
"48241","Texas","Jasper",2023,"Full Season Improved Pasture","Drought","2023-08-08","5 Month"
"48241","Texas","Jasper",2013,"Improved Pasture","Drought",NA,"3 Month"
"48241","Texas","Jasper",2012,"Improved Pasture","Drought",NA,"4 Month"
"48241","Texas","Jasper",2011,"Improved Pasture","Drought",NA,"Eligible"
"48241","Texas","Jasper",2010,"Improved Pasture","Drought",NA,"Eligible"
"48241","Texas","Jasper",2026,"Long Season Small Grains","Drought","2026-02-09","4 Month"
"48241","Texas","Jasper",2024,"Long Season Small Grains","Drought","2023-11-01","5 Month"
"48241","Texas","Jasper",2012,"Long Season Small Grains","Drought",NA,"5 Month"
"48241","Texas","Jasper",2011,"Long Season Small Grains","Drought",NA,"Eligible"
"48241","Texas","Jasper",2026,"Native Pasture","Drought","2026-02-09","4 Month"
"48241","Texas","Jasper",2024,"Native Pasture","Drought","2024-01-01","4 Month"
"48241","Texas","Jasper",2023,"Native Pasture","Drought","2023-08-08","5 Month"
"48241","Texas","Jasper",2013,"Native Pasture","Drought",NA,"3 Month"
"48241","Texas","Jasper",2012,"Native Pasture","Drought",NA,"4 Month"
"48241","Texas","Jasper",2011,"Native Pasture","Drought",NA,"Eligible"
"48241","Texas","Jasper",2010,"Native Pasture","Drought",NA,"Eligible"
"48241","Texas","Jasper",2026,"Short Season Fall/Winter Small Grains","Drought","2026-02-09","1 Month"
"48241","Texas","Jasper",2024,"Short Season Fall/Winter Small Grains","Drought","2023-11-15","3 Month"
"48241","Texas","Jasper",2026,"Short Season Small Grains","Drought","2026-02-09","1 Month"
